id,created_at,updated_at,nombres,apellidos,fechaNacimiento,municipio_nacimiento_id,grado_estudios,profesion_id,genero_id,fecha_fallecimiento
3802,2011/05/09 21:56:18,2011/05/09 21:57:20,Daniel,Figueroa,NA,274,NA,NA,NA,NA
7114,2013/10/24 00:37:46,2013/10/24 01:08:39,Luis Eduardo,Guerrero,NA,276,NA,NA,NA,NA
3888,2011/05/22 20:54:40,2011/05/22 21:09:55,Alirio,Ibarra Camallo,1992-03-30,250,NA,NA,NA,NA
3801,2011/05/09 21:48:52,2011/05/09 21:54:23,Nicoas,Benavides,NA,NA,NA,NA,NA,NA
4217,2011/07/31 21:30:38,2011/07/31 21:36:18,Catalina,Rojas Porras,1992-08-12,2,NA,NA,NA,NA
6625,2013/05/23 13:49:16,2013/05/23 13:51:28,Andrés,Bernal,NA,86,NA,NA,NA,NA
3804,2011/05/10 00:45:44,2011/05/10 00:52:56,Alvaro,Montaño,NA,348,NA,NA,NA,NA
3856,2011/05/17 17:24:42,2011/05/17 17:27:46,Jairo,Aguilar,NA,86,NA,NA,NA,NA
3842,2011/05/15 22:24:54,2011/05/15 23:03:12,Diego,Rios,1993-01-13,366,NA,NA,NA,NA
3893,2011/05/23 15:37:38,2012/08/15 20:29:02,Misión De Observación,Electoralmoe,NA,343,NA,NA,NA,NA
6908,2013/08/13 21:52:30,2013/08/13 21:55:27,Antonio,Medina Gomez,NA,86,NA,NA,NA,NA
3779,2011/05/09 15:40:08,2011/05/09 15:40:08,Mercedes,Campo De Pinedo,NA,NA,NA,NA,NA,NA
3819,2011/05/11 15:24:33,2016/10/07 15:22:11,Jaime Humberto,Arango Valencia,NA,NA,NA,NA,NA,NA
4027,2011/06/19 13:13:19,2011/06/19 13:16:25,Claudio Omar,Devani Prado,NA,86,NA,NA,NA,NA
4037,2011/06/20 16:38:32,2012/03/26 20:08:04,Corporación,Ocasa,NA,NA,NA,NA,NA,NA
3780,2011/05/09 15:41:27,2011/05/09 15:41:27,Manuel Antonio,Díaz Jimeno,NA,NA,NA,NA,NA,NA
3781,2011/05/09 15:44:03,2011/05/09 15:44:03,Salomón,Nader Nader,NA,NA,NA,NA,NA,NA
3770,2011/05/07 15:55:14,2011/05/07 15:56:08,Camilo,Buitrago Hernández,NA,NA,NA,NA,NA,NA
3784,2011/05/09 15:51:16,2011/05/09 15:51:16,Liborio,González,NA,NA,NA,NA,NA,NA
4218,2011/07/31 21:41:34,2011/07/31 21:43:01,Pablo,T,NA,48,NA,NA,NA,NA
3771,2011/05/07 21:23:34,2011/05/07 21:29:08,Camila,Alvarez Surmay,NA,NA,NA,NA,NA,NA
3787,2011/05/09 16:10:50,2011/05/09 16:10:50,Nohora Margarita,Sanabria Ramírez,NA,NA,NA,NA,NA,NA
3788,2011/05/09 16:16:20,2011/05/09 16:16:20,Ofelia,Puerta Hoyos,NA,NA,NA,NA,NA,NA
3789,2011/05/09 16:19:29,2011/05/09 16:19:29,Jaime,Arias Ramírez,NA,NA,NA,NA,NA,NA
3790,2011/05/09 16:20:54,2011/05/09 16:20:54,Luis Miguel,Toro Isaza,NA,NA,NA,NA,NA,NA
3782,2011/05/09 15:46:52,2015/10/21 16:12:34,Camilo Alberto,Gómez Alzate,NA,NA,NA,NA,NA,NA
3786,2011/05/09 16:04:21,2015/10/21 16:14:59,Carlos Tulio,Murgueitio Restrepo,NA,NA,NA,NA,NA,NA
3820,2011/05/11 15:26:29,2015/10/21 16:16:12,Eduardo,Jaramillo Hoyos,NA,NA,NA,NA,NA,NA
3783,2011/05/09 15:49:42,2015/10/21 16:19:06,Gabriel Humberto,Ovalle,NA,NA,NA,NA,NA,NA
3822,2011/05/11 15:30:37,2015/10/21 16:20:38,Guillermo,Rodríguez Daza,NA,NA,NA,NA,NA,NA
3823,2011/05/11 15:32:17,2015/10/21 16:20:51,Gustavo,Rodríguez Vargas,NA,NA,NA,NA,NA,NA
3818,2011/05/11 15:21:38,2015/10/21 16:21:08,Hugo,Artunduaga Salas,NA,NA,NA,NA,NA,NA
3772,2011/05/07 22:42:44,2011/05/07 22:48:15,Jhon Esmith,Martinez Ramirez,NA,4,NA,NA,NA,NA
3793,2011/05/09 16:30:32,2011/05/09 16:30:32,José Eduardo,Pedraza Angarita,NA,NA,NA,NA,NA,NA
3796,2011/05/09 16:35:27,2011/05/09 16:35:27,Roque,Bautista Bustos,NA,NA,NA,NA,NA,NA
3773,2011/05/08 01:06:28,2011/05/08 01:09:57,Camila,Muñoz,NA,86,NA,NA,NA,NA
4108,2011/07/08 01:43:18,2011/07/08 15:25:30,Claudio Omar,Devani Prado,NA,86,NA,NA,NA,NA
3775,2011/05/08 22:08:06,2011/05/08 22:34:01,Juan Sebastián,Sánchez Córdoba,NA,86,NA,NA,NA,NA
3774,2011/05/08 04:29:56,2011/06/14 14:15:11,Carlos,Santiago,NA,274,NA,NA,NA,NA
2251,2010/02/16 18:48:01,2021/02/25 01:44:08,Gustavo Alonso,Bustamante Hernandez,NA,NA,NA,NA,1,NA
365,2010/01/17 17:16:08,2021/02/14 03:01:58,Nicolas,Badran Castro,NA,321,NA,NA,1,NA
3488,2011/03/02 21:50:08,2020/11/21 17:22:33,Adolfo Fernando,Gomez Padilla,NA,NA,NA,184,1,NA
2126,2010/02/12 15:40:48,2021/03/12 18:56:42,Eleonora,Pineda Arcia,NA,211,T,187,2,NA
635,2010/01/17 17:16:13,2021/03/12 01:42:16,Julio,Ibarguen Mosquera,NA,NA,U,184,1,NA
6805,2013/07/05 00:48:56,2013/07/05 00:52:52,Jackeline,Silva Diaz,NA,2,NA,NA,NA,NA
6894,2013/08/12 04:36:20,2013/08/14 05:30:01,Miguel Antonio,Galvis,NA,86,NA,NA,NA,NA
4942,2012/01/12 16:49:28,2012/01/12 16:49:28,Albis,Pinedo Alarcon,NA,NA,NA,NA,NA,NA
6806,2013/07/05 01:43:29,2013/07/05 03:51:30,Claudia,Guzman,NA,1,NA,NA,NA,NA
3767,2011/05/06 14:16:15,2011/05/06 14:21:57,Juan,Banque,NA,15,NA,NA,NA,NA
3768,2011/05/06 17:17:23,2011/05/06 17:20:45,Rocio,Quintero,NA,86,NA,NA,NA,NA
7116,2013/10/24 04:41:08,2013/10/24 04:44:37,William,Delgado,NA,238,NA,NA,NA,NA
3830,2011/05/12 17:07:03,2011/05/12 17:08:13,Agustina,De Luca,NA,237,NA,NA,NA,NA
3931,2011/05/31 21:26:59,2011/05/31 21:29:46,Jose David,Rendón Velásquez,NA,348,NA,NA,NA,NA
3763,2011/05/04 16:58:23,2011/05/04 16:59:40,Cristian,Rodd,1990-06-03,2,NA,NA,NA,NA
4106,2011/07/07 14:34:15,2011/07/07 14:38:39,Gabriela,Sáenz,NA,NA,NA,NA,NA,NA
3764,2011/05/05 00:12:27,2011/05/05 00:23:21,Javier Antonio,Hurtado,NA,70,NA,NA,NA,NA
3708,2011/04/25 18:45:04,2011/08/01 16:16:45,Julian,Aristizabal,NA,343,NA,NA,NA,NA
4943,2012/01/12 16:50:57,2012/01/12 16:50:57,German,Meneses,NA,NA,NA,NA,NA,NA
3791,2011/05/09 16:25:58,2015/10/21 16:12:07,Carlos Adolfo,Arenas Campos,NA,NA,NA,NA,NA,NA
3795,2011/05/09 16:33:06,2015/10/21 16:13:38,Carlos Enrique,Cavalier,NA,NA,NA,NA,NA,NA
3797,2011/05/09 16:37:26,2015/10/21 16:16:37,Enrique,Parejo González,NA,NA,NA,NA,NA,NA
3792,2011/05/09 16:28:22,2015/10/21 16:18:24,Germán,Caballero Santos,NA,NA,NA,NA,NA,NA
3794,2011/05/09 16:31:41,2015/10/21 16:18:39,Gustavo,Castellanos Pulido,NA,NA,NA,NA,NA,NA
3745,2011/04/30 02:37:41,2011/04/30 02:39:44,Marcos,Diaz,NA,270,NA,NA,NA,NA
6628,2013/05/23 17:03:30,2013/05/23 17:04:10,Ana,Guerra,NA,NA,NA,NA,NA,NA
4220,2011/08/01 12:23:04,2011/08/22 22:10:27,Germán,Puentes Gonzá,NA,NA,NA,NA,NA,NA
3929,2011/05/31 19:10:08,2011/08/10 14:29:31,Joel Antonio,Tamayo Vargas,1989-09-07,48,NA,NA,NA,NA
3721,2011/04/27 18:14:07,2011/04/27 18:17:57,Jaime,Buitrago,NA,86,NA,NA,NA,NA
3761,2011/05/03 20:22:17,2011/05/03 20:49:09,Carolina,Torres Jiménez,NA,343,NA,NA,NA,NA
2603,2010/05/26 20:34:42,2013/05/06 13:52:28,Movimiento Político,Mira,1996-07-26,4,NA,NA,NA,NA
3828,2011/05/12 03:34:35,2011/05/13 03:50:34,Diana,Fonseca,NA,232,NA,NA,NA,NA
4228,2011/08/02 15:29:19,2011/08/02 15:32:56,Camilo,Vanegas Rubio,NA,86,NA,NA,NA,NA
3757,2011/05/02 21:29:54,2011/05/02 21:33:18,Angelica,Alvis,NA,NA,NA,NA,NA,NA
6674,2013/06/06 04:32:38,2013/06/06 04:34:38,Julian Guillermo,Botero Osorio,NA,177,NA,NA,NA,NA
6910,2013/08/14 14:54:57,2013/08/14 14:55:27,Marcela,Rodas,NA,NA,NA,NA,NA,NA
4104,2011/07/07 02:05:34,2011/07/07 02:13:53,Paula,Tapias,NA,NA,NA,NA,NA,NA
4034,2011/06/20 14:37:07,2011/06/20 17:01:13,Transparencia,Por Colombia,1996-01-01,86,NA,NA,NA,NA
3726,2011/04/28 02:16:30,2011/04/28 02:24:15,Jaime,Marmolejo Fernandez,NA,250,NA,NA,NA,NA
3736,2011/04/29 16:14:57,2011/04/29 16:14:57,Andres,Gonzalez M,NA,NA,NA,NA,NA,NA
3739,2011/04/29 18:31:08,2011/05/04 16:31:55,Sebastian,Peñuela,NA,343,NA,NA,NA,NA
4222,2011/08/01 15:00:56,2011/08/01 15:00:56,Alvaro,Ninco Daza,NA,NA,NA,NA,NA,NA
3913,2011/05/27 05:53:10,2011/05/27 06:04:33,Cristian Federico,Campos Achicanoy,1991-11-07,182,NA,NA,NA,NA
3746,2011/05/01 13:28:25,2011/05/01 13:43:18,Alfredo,Villar Romero,NA,2,NA,NA,NA,NA
3735,2011/04/29 12:58:06,2011/04/29 13:06:04,Giovanni,Fonseca Rios,NA,343,NA,NA,NA,NA
3729,2011/04/28 23:21:16,2011/05/01 15:38:24,Luis,Bastidas,NA,348,NA,NA,NA,NA
3742,2011/04/30 01:55:44,2011/04/30 02:01:02,Carlos Javier,Prasca Muñoz,NA,NA,NA,NA,NA,NA
3748,2011/05/01 23:28:50,2011/05/01 23:31:12,Andres,Kaitzberg,NA,348,NA,NA,NA,NA
3754,2011/05/02 14:29:33,2011/06/07 22:27:05,Manuel,Alvarez,NA,332,NA,NA,NA,NA
4224,2011/08/01 20:06:46,2011/08/01 20:10:45,Nicolas,Villarreal Jaime,NA,86,NA,NA,NA,NA
3927,2011/05/31 14:41:14,2011/05/31 14:55:27,Cesar Arnulfo,Pinilla Orejarena,NA,2,NA,NA,NA,NA
3738,2011/04/29 16:32:52,2011/11/15 20:59:13,Bancada Política Animalista,Alto,NA,86,NA,NA,NA,NA
3928,2011/05/31 15:23:14,2011/10/01 14:21:52,Esteban,González,NA,NA,NA,NA,NA,NA
3841,2011/05/15 22:18:37,2011/05/31 06:44:20,Rafael,Vásquez,NA,86,NA,NA,NA,NA
1594,2010/01/28 01:45:47,2013/06/11 16:18:39,Diego Felipe,Gómez,1982-08-09,NA,NA,NA,NA,NA
3861,2011/05/17 23:57:39,2011/05/17 23:57:39,Juan,Sebastian Linde,NA,NA,NA,NA,NA,NA
6810,2013/07/06 18:21:55,2013/07/06 18:38:24,Yonni,Cabarcas,NA,NA,NA,NA,NA,NA
7122,2013/10/26 18:01:17,2013/10/26 18:04:00,Diana Milena,Mortigo Castro,NA,4,NA,NA,NA,NA
1000,2010/01/17 17:16:21,2021/01/01 19:31:55,Humberto,Villamizar Mendoza,NA,NA,NA,NA,1,NA
6913,2013/08/14 19:23:59,2013/08/14 19:34:50,Arturo,Pastrana,NA,332,NA,NA,NA,NA
5633,2012/07/05 19:51:27,2012/07/05 20:01:18,Congreso Visible,Capítulo Valle Del Cauca,NA,NA,NA,NA,NA,NA
4366,2011/08/19 16:48:58,2011/08/19 16:48:58,Jair,Valencia Mira,NA,NA,NA,NA,NA,NA
10413,2014/11/15 05:57:57,2014/11/15 05:57:57,Gil Alberto,Falcon Prasca,NA,NA,NA,NA,NA,NA
3385,2011/02/03 15:10:00,2015/06/24 06:07:34,Juan David,Rojas Rodriguez,1931-05-17,86,NA,NA,NA,NA
6679,2013/06/07 15:11:09,2013/06/18 22:14:00,Jose Arlex,Ruiz Gonzalez,NA,109,NA,NA,NA,NA
4945,2012/01/13 20:11:59,2012/01/13 20:22:12,Andrea,Parra,NA,86,NA,NA,NA,NA
6636,2013/05/26 19:12:15,2013/05/26 19:13:49,Alexandra,Mosquera,NA,NA,NA,NA,NA,NA
4362,2011/08/18 22:35:33,2011/08/18 22:37:35,Sergio,Corredor Camargo,NA,295,NA,NA,NA,NA
7126,2013/10/28 20:49:07,2013/10/28 21:10:18,Andrea,Parra,1975-11-24,86,NA,NA,NA,NA
1589,2010/01/28 01:45:47,2013/09/25 16:54:10,Andres Felipe,Jacobo,NA,NA,NA,NA,NA,NA
4946,2012/01/13 20:54:21,2012/01/14 18:24:05,Rosalba,Barajas,1959-05-21,86,NA,NA,NA,NA
6915,2013/08/16 00:26:08,2013/08/16 00:43:59,Cecilia,Fernandez De Castro Del C,NA,176,NA,NA,NA,NA
6914,2013/08/15 15:43:59,2014/08/06 11:24:24,Daniel,Cárdenas,NA,86,NA,NA,NA,NA
12866,2018/01/30 19:11:01,2018/02/20 22:41:28,Graciela,Bautista Niño,NA,NA,U,184,2,NA
1461,2010/01/26 19:21:21,2018/02/09 16:22:47,Kelly Yihumara,Osorio,NA,NA,U,175,2,NA
421,2010/01/17 17:16:09,2021/02/25 02:09:36,Margarita Rosa,Caro De Peralta,NA,NA,NA,NA,2,NA
1188,2010/01/17 17:16:25,2021/03/11 17:45:35,River Franklin,Legro Segura,1960-07-02,1,NA,174,1,NA
771,2010/01/17 17:16:16,2021/02/20 16:15:15,Anibal Antonio,Ortiz Naranjo,NA,NA,U,174,1,NA
689,2010/01/17 17:16:15,2021/03/08 21:54:12,Fabio De Jesus,Martinez Rios,1959-08-28,48,U,201,1,NA
653,2010/01/17 17:16:14,2021/02/13 13:42:35,Gustavo Adolfo,Lanzziano Molano,1955-07-24,111,U,174,1,NA
501,2010/01/17 17:16:11,2021/03/07 02:49:49,Antonio Floriberto,Dorado Ojeda,NA,NA,NA,NA,1,NA
765,2010/01/17 17:16:16,2021/03/16 13:13:56,Luis Carlos,Ordosgoitia Santana,NA,116,U,193,1,NA
2227,2010/02/16 15:07:52,2021/01/05 13:11:47,Leonardo Antonio,Arboleda Patiño,NA,NA,NA,NA,1,NA
660,2010/01/17 17:16:14,2021/02/28 11:38:35,Luis Fernando,Londoño Capurro,1947-11-11,4,Po,185,1,NA
693,2010/01/17 17:16:15,2021/03/18 13:47:14,Alfonso Enrique,Mattos Barrero,NA,NA,NA,NA,1,NA
4306,2011/08/11 20:46:10,2011/09/06 22:38:06,Bertha,Barba García,1980-04-03,2,NA,NA,NA,NA
4367,2011/08/19 16:51:01,2011/08/19 16:51:01,Jair,Valencia Mina,NA,NA,NA,NA,NA,NA
4369,2011/08/19 17:07:53,2011/08/19 17:07:53,Pitbull,Popayan,NA,NA,NA,NA,NA,NA
6815,2013/07/09 20:54:08,2013/07/29 02:16:58,Glenda Samira,Wilches Diaz,NA,87,NA,NA,NA,NA
4368,2011/08/19 17:00:43,2012/02/29 18:45:23,Movimiento,De Inclusión Y Oportunidades,1996-05-03,348,NA,NA,NA,NA
12871,2018/01/30 19:16:19,2018/02/21 14:18:08,Eliana Patricia,Angel Serna,NA,4,M,178,2,NA
4380,2011/08/22 03:39:45,2011/08/22 03:44:30,Wolen,Lion,NA,86,NA,NA,NA,NA
4371,2011/08/20 03:26:46,2011/08/22 04:05:30,Anyoco,Pitbull,1987-01-01,267,NA,NA,NA,NA
4376,2011/08/20 21:29:30,2011/08/20 21:31:42,Jose Manuel,Gomez Duque,NA,348,NA,NA,NA,NA
4372,2011/08/20 15:34:33,2011/08/20 15:39:16,Margarita,Ortiz Castillo,NA,2,NA,NA,NA,NA
4377,2011/08/21 17:27:35,2011/08/21 17:34:07,Juan David,Gomez Sandoval,NA,86,NA,NA,NA,NA
4314,2011/08/11 23:21:17,2011/08/20 19:30:27,Fabio Andres,Parra Escobar,NA,11,NA,NA,NA,NA
12899,2018/01/30 19:53:02,2018/02/21 20:42:47,Romulo Alfonso,Leal Leal,NA,16,NA,NA,2,NA
4382,2011/08/22 13:44:07,2011/08/22 13:47:36,Camilo Alberto,Agudelo Lopez,NA,86,NA,NA,NA,NA
4383,2011/08/22 15:03:16,2011/08/22 15:04:52,Infotai,Pbicolombia,NA,NA,NA,NA,NA,NA
4387,2011/08/22 20:22:45,2011/08/22 20:23:44,José,Lobo,NA,104,NA,NA,NA,NA
4390,2011/08/22 23:46:29,2011/08/22 23:50:14,Arturo,Buitrago,NA,NA,NA,NA,NA,NA
9330,2014/02/07 05:00:00,2014/07/18 10:03:17,Edwin Jose,Cañate Gonzalez,NA,NA,NA,NA,1,NA
4392,2011/08/23 14:11:36,2011/08/23 14:15:24,Santiago,Herrera,NA,NA,NA,NA,NA,NA
6918,2013/08/18 01:24:24,2013/08/18 01:29:51,Jose Luis,Mendoza,NA,NA,NA,NA,NA,NA
709,2010/01/17 17:16:15,2021/03/12 16:01:31,Jorge Armando,Mendieta Poveda,1955-11-17,99,U,175,1,NA
694,2010/01/17 17:16:15,2021/03/19 19:57:31,Carlos Jose,Mattos Barrero,NA,NA,NA,175,1,NA
341,2010/01/17 17:16:07,2021/03/15 23:46:01,Oscar Alberto,Arboleda Palacio,1943-09-17,108,Po,174,1,NA
355,2010/01/17 17:16:08,2021/03/17 05:02:24,Maria Teresa,Arizabaleta De Garcia,NA,NA,NA,177,2,NA
289,2010/01/11 22:40:15,2021/03/09 19:18:02,Juan,Hurtado Cano,1952-07-12,62,U,174,1,NA
1184,2010/01/17 17:16:25,2021/01/17 09:40:14,Orlando,Duque Quiroga,1952-01-01,147,U,182,1,NA
1266,2010/01/17 17:16:27,2021/03/13 13:08:07,Rodrigo,Romero Hernandez,NA,39,NA,197,1,NA
1168,2010/01/17 17:16:25,2021/03/18 01:56:12,Juan,Lozano Galdino,1965-09-26,115,U,193,1,NA
1005,2010/01/17 17:16:21,2021/03/12 18:56:38,Elder Antonio,Villegas Valencia,NA,NA,U,193,1,NA
6818,2013/07/10 16:19:33,2013/08/16 14:34:31,Angelica,Portilla,NA,86,NA,NA,NA,NA
4950,2012/01/16 15:19:37,2012/01/16 15:24:10,Gustavo Adolfo,Muriel Rojas,NA,1,NA,NA,NA,NA
6642,2013/05/28 00:50:16,2013/05/28 00:53:56,Laura Daniela,Reyes Martinez,NA,30,NA,NA,NA,NA
6819,2013/07/10 23:40:55,2013/07/10 23:42:19,Laura,Willsotero,NA,NA,NA,NA,NA,NA
4396,2011/08/24 00:52:11,2011/08/24 02:45:33,Laura,Salgado,NA,86,NA,NA,NA,NA
4951,2012/01/16 17:03:15,2012/02/10 16:38:15,Anamaria,Zamora,NA,154,NA,NA,NA,NA
4399,2011/08/24 12:35:49,2011/08/24 12:43:55,Santiago,Muñoz,NA,86,NA,NA,NA,NA
6820,2013/07/11 01:20:43,2013/07/11 01:27:17,Nicolás,Rodríguez Díaz,NA,348,NA,NA,NA,NA
6920,2013/08/19 22:08:33,2013/08/19 22:09:57,David,Triviño Bonell,NA,86,NA,NA,NA,NA
4401,2011/08/24 21:14:20,2011/08/24 21:14:20,Estrategia,Ambiental,NA,NA,NA,NA,NA,NA
2612,2010/05/27 19:29:20,2012/10/27 22:26:47,Polo Democrático,Alternativo,NA,4,NA,NA,NA,NA
4406,2011/08/25 17:28:37,2011/08/25 18:03:43,Oswaldo,Triana Vizcaya,1980-06-20,129,NA,NA,NA,NA
4402,2011/08/24 22:03:21,2011/08/24 22:07:56,Paola,Rico,NA,86,NA,NA,NA,NA
4407,2011/08/25 18:43:06,2011/08/25 18:49:03,Alfredo,Ramos,1972-04-24,NA,NA,NA,NA,NA
4412,2011/08/25 22:59:57,2011/08/28 05:12:29,Diego Armando,Peñuela Rosales,NA,86,NA,NA,NA,NA
4404,2011/08/25 01:52:45,2011/08/25 02:01:33,Jose Luis,Morales Chaparro,NA,86,NA,NA,NA,NA
4405,2011/08/25 13:09:47,2011/08/25 13:11:59,Laura,Restrepo,NA,86,NA,NA,NA,NA
4413,2011/08/26 01:15:19,2011/08/26 01:16:41,Sergio,López Palacio,NA,86,NA,NA,NA,NA
6644,2013/05/28 18:27:31,2013/05/28 18:36:16,Juan Felipe,Riaño Rodríguez,NA,86,NA,NA,NA,NA
4415,2011/08/26 19:34:30,2011/08/26 20:12:36,Martha Patricia,Cordero Gutierrez,NA,2,NA,NA,NA,NA
4431,2011/08/29 18:18:32,2013/07/15 21:42:13,Gabriel Alejandro,Rosales Morillo,NA,154,NA,NA,NA,NA
843,2010/01/17 17:16:18,2021/03/11 22:10:19,Pedro Maria,Ramirez Ramirez,1957-10-03,22,U,185,1,NA
824,2010/01/17 17:16:17,2021/03/10 20:07:58,Gloria,Polanco De Lozada,NA,NA,NA,NA,2,NA
832,2010/01/17 17:16:17,2021/03/18 21:02:30,Carlos Arturo,Quintero Marin,1957-09-11,18,U,175,1,NA
189,2009/11/25 09:17:56,2021/02/17 09:06:29,Pedro Mary,Muvdi Aranguena,1963-10-20,5,E,177,1,NA
5524,2012/06/12 18:04:01,2012/06/13 04:36:20,Juan Camilo,Villada Orozco,NA,348,NA,NA,NA,NA
4428,2011/08/29 12:49:24,2011/08/29 12:55:35,Felipe,Viveros,1994-08-21,86,NA,NA,NA,NA
6688,2013/06/11 15:26:58,2013/06/11 15:30:24,Marco Antonio,Dueñas Lozano,NA,232,NA,NA,NA,NA
6645,2013/05/28 19:05:47,2013/05/28 19:18:25,Auxiliar,Bachiller,1994-03-16,343,NA,NA,NA,NA
4430,2011/08/29 15:07:15,2011/08/29 15:43:00,Maria Angelica,Nieto,NA,86,NA,NA,NA,NA
4429,2011/08/29 13:46:06,2011/10/14 21:02:21,Margarita,Fandiño,NA,86,NA,NA,NA,NA
6689,2013/06/11 16:25:23,2013/06/11 16:25:23,Alvaro,Araujo Castro,NA,NA,NA,NA,NA,NA
4432,2011/08/29 20:48:03,2011/08/29 20:48:03,Rafael,Pardo Rueda,NA,NA,NA,NA,NA,NA
4438,2011/08/30 01:45:14,2011/08/30 01:48:13,Juan Camilo,Osma Potes,NA,86,NA,NA,NA,NA
4433,2011/08/29 20:56:25,2011/08/29 20:56:25,Mauricio,Jaramillo Martínez,NA,NA,NA,NA,NA,NA
4434,2011/08/29 20:56:49,2011/08/29 20:56:49,Rafael,Pardo Rueda,NA,NA,NA,NA,NA,NA
4435,2011/08/29 21:15:50,2011/08/29 21:15:50,Mauricio,Jaramillo Martínez,NA,NA,NA,NA,NA,NA
4436,2011/08/29 21:17:22,2011/08/29 21:17:22,Mauricio,Jaramillo Martínez,NA,NA,NA,NA,NA,NA
4441,2011/08/30 16:49:39,2011/08/30 16:49:39,Juan Diego,García Betancur,NA,NA,NA,NA,NA,NA
6690,2013/06/11 16:36:27,2013/06/11 16:36:27,Yolanda,Pinto Afanador,NA,NA,NA,NA,NA,NA
7724,2014/01/14 21:35:07,2014/02/17 16:43:45,Yolanda,Salgado Blanco,1967-01-05,1,E,174,2,NA
6691,2013/06/11 16:36:44,2013/06/11 16:36:44,Jesús Enrique,Piñacué Achicue,NA,NA,NA,NA,NA,NA
6925,2013/08/20 20:13:51,2013/08/20 20:53:45,Miguel Antonio,Galvis,NA,4,NA,NA,NA,NA
5572,2012/06/20 22:08:46,2012/06/20 22:08:46,Maria,Rubio,NA,NA,NA,NA,NA,NA
2234,2010/02/16 16:05:38,2018/01/22 17:50:08,Sigifredo,Lopez Tobon,1963-10-29,85,E,174,1,NA
6692,2013/06/11 16:38:18,2013/06/11 16:38:18,Jesus,Puello Chamie,NA,NA,NA,NA,NA,NA
4446,2011/09/01 15:34:25,2011/09/01 15:44:40,Raul Emiliano,Ladino Leon,NA,107,NA,NA,NA,NA
6650,2013/05/30 14:13:46,2013/05/30 14:14:45,Juan David,Guerrero Cabrera,NA,86,NA,NA,NA,NA
4594,2011/10/06 18:16:22,2011/10/06 18:16:23,A,Jacob,NA,NA,NA,NA,NA,NA
6694,2013/06/11 18:15:51,2013/06/11 18:19:46,Mariana,Otoya,NA,348,NA,NA,NA,NA
5564,2012/06/19 20:28:36,2015/06/24 06:07:25,Daniel,Sarmiento Suárez,NA,NA,NA,NA,NA,NA
4458,2011/09/03 20:16:03,2011/09/06 22:56:24,Ramiro,Franco Hernández,NA,290,NA,NA,NA,NA
4952,2012/01/16 21:31:06,2012/01/16 21:51:04,Jefferson,Tuta,NA,216,NA,NA,NA,NA
1182,2010/01/17 17:16:25,2021/01/22 13:47:50,Jaime De Jesus,Restrepo Cuartas,NA,12,NA,180,1,NA
644,2010/01/17 17:16:14,2021/02/10 00:12:30,Zulema Del Carmen,Jattin Corrales,1969-07-31,44,Po,181,2,NA
4456,2011/09/02 21:18:04,2021/03/09 14:56:23,Casimiro,Cuello Cuello,NA,NA,NA,NA,1,NA
4454,2011/09/02 20:04:29,2021/03/15 01:58:06,Edgar,Patiño Rendon,NA,NA,NA,NA,1,NA
620,2010/01/17 17:16:13,2021/02/25 22:55:15,Fabio,Henao Torres,NA,NA,NA,NA,1,NA
123,2009/11/25 09:17:55,2021/03/12 00:00:26,Jose Joaquin,Camelo Ramos,1964-03-19,254,U,203,1,NA
4464,2011/09/04 19:12:47,2011/09/04 19:17:09,Myriam,Valbuena Acevedo,NA,111,NA,NA,NA,NA
4472,2011/09/06 16:54:17,2011/09/06 16:54:17,Daniel,Carrillo,NA,NA,NA,NA,NA,NA
4466,2011/09/05 00:22:24,2011/09/05 00:25:50,Manuela,Chavarro,NA,348,NA,NA,NA,NA
8029,2014/01/17 19:13:30,2017/08/22 16:52:52,Andres,Caballero Vides,1965-05-24,167,T,175,1,NA
8135,2014/01/20 15:12:31,2018/01/26 18:57:19,Alvaro Leon,Cardona Saldarriaga,1951-05-22,12,D,180,1,NA
6696,2013/06/11 20:07:20,2013/06/11 20:10:37,Johann,Castillo,NA,343,NA,NA,NA,NA
4470,2011/09/06 03:15:42,2011/09/06 03:35:24,Estefania,Bolivar Echeverri,NA,70,NA,NA,NA,NA
4954,2012/01/16 23:42:22,2013/06/11 23:05:11,Edgar David,Jaimes Carvajal,1979-11-12,187,NA,NA,NA,NA
6929,2013/08/22 13:52:20,2013/08/25 16:33:04,Laura Dianne,Hinestroza,1995-05-04,86,NA,NA,NA,NA
4483,2011/09/08 05:59:25,2011/09/08 15:16:58,Santiago,Parra,NA,NA,NA,NA,NA,NA
4481,2011/09/07 23:25:44,2011/09/07 23:27:12,Felipe,Montoya Rodriguez,NA,343,NA,NA,NA,NA
4487,2011/09/09 01:29:00,2011/09/09 01:29:00,Jairo,Florez,NA,NA,NA,NA,NA,NA
4455,2011/09/02 20:47:03,2021/02/10 09:26:36,Guillermo Alfonso,Niño Morales,NA,NA,NA,NA,1,NA
4457,2011/09/02 21:21:24,2021/02/16 01:57:15,Guillermo,Castro Daza,NA,NA,NA,NA,1,NA
4450,2011/09/01 20:12:16,2020/12/31 14:39:32,Jorge Hernando,Carrillo Ciro,NA,NA,NA,NA,1,NA
690,2010/01/17 17:16:15,2021/03/17 20:24:55,Emilio,Martinez Rosales,1955-11-27,5,NA,174,1,NA
