id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
978|8366|Coordinador de Mercadeo|01/11/05|21/06/06|TRUE|NA|NA|2014-01-24 17:15:35|2014-01-24 17:15:35
979|8266|Jefe Oficina Jurídica MDN|01/01/90|31/12/92|TRUE|NA|NA|2014-01-24 23:10:49|2014-01-24 23:10:49
980|8266|Director de la Justicia Penal Militar|01/01/00|31/12/02|TRUE|NA|NA|2014-01-24 23:10:50|2014-01-24 23:10:50
981|8266|Director General Defensa Civil Colombiana|01/12/06|13/02/13|TRUE|NA|NA|2014-01-24 23:10:50|2014-01-24 23:10:50
982|8266|Agregado Militar Rusia|01/01/97|01/01/98|TRUE|NA|NA|2014-01-24 23:10:50|2014-01-24 23:10:50
983|8266|Inspector General del Ejercito|01/12/04|01/04/05|TRUE|NA|NA|2014-01-24 23:10:50|2014-01-24 23:10:50
984|7528|Directora Técnica empresa ECOHUMUS SAS|01/01/11|23/01/14|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
985|7528|Docente catedrática Fundación Univesitaria de San Gil UNISANGIL|01/03/13|30/11/13|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
986|7528|Coordinadora Ambiental Proyecto Piloto de Responsabilidad Social Bolsa Ecológica del Fonce Liderado por Coohilados del Fonce y Fenalco|15/10/12|28/12/13|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
987|7528|Coordinadora General del Programa de Radio AMBIENTALIZANDO  en la Emisora La Cometa 107.2 FM|07/09/12|15/12/13|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
988|7528|Asesora Ambiental de Asociación de Areneros de Mogotes AREMOS|15/10/12|31/12/13|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
989|7528|Consultora Ambiental Independiente|01/01/05|31/12/13|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
990|7528|Representante Legal de la Asociación de Profesionales y Granjeros Agroecológicos ASOGRAS|15/11/07|23/01/14|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
991|7528|Insctuctora Líder el Area Ambiental SENA Centro Agroturístico Regional Santander|15/09/08|17/12/11|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
992|7528|Coordinadora del Area Técnica del Instituto Técnico para el Desarrollo Rural IDEAR|01/04/04|30/06/08|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
993|7528|Asesora Técnica del Secretariado Diocesano de Pastoral Social SEPAS|01/05/00|30/04/04|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
994|7528|Auxiliar del Plan de Atención Básica PAB en el Municipio de Mogotes Santander|01/02/99|31/12/00|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
995|7528|Agente educador del COESAN LTDA|17/12/95|31/12/98|TRUE|NA|NA|2014-01-25 06:07:04|2014-01-25 06:07:04
996|8358|sargento de la policia|12/02/90|24/12/12|TRUE|NA|NA|2014-01-25 16:09:50|2014-01-25 16:09:50
997|8211|Jefe Seccion Banco de la República Departamento Internacional|02/01/86|31/12/93|TRUE|NA|NA|2014-01-25 20:48:41|2014-01-25 20:48:41
998|8211|Gerente Banco de la República Sucursal Cúcuta|01/01/94|02/01/97|TRUE|NA|NA|2014-01-25 20:48:41|2014-01-25 20:48:41
999|7365|Educacion y Conocimiento docente|13/06/09|07/12/09|TRUE|NA|NA|2014-01-25 20:48:41|2014-01-28 01:33:32
1000|7347|Jefe de Personal, Asesora y Directora Comercial  de la Gobernación de Antioquia|15/12/94|28/11/98|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1001|7347|Jefe División de Relaciones Industriales en EADE|04/05/00|05/04/01|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1002|7347|Jefe de Recursos Humanos Medellín,Colombiana Kimberly Colpapepel S.A.|08/04/01|22/12/02|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1003|7347|Asistente de Proyectos, en ISA Bolivia|27/09/04|15/03/05|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1004|7347|Gerente Liquidador, en Alianza Empresarial|15/06/05|26/11/06|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1005|7347|Asesoraen Departamento Nacional de Planeación|01/12/06|30/11/10|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1006|7347|Agente comercial en la Empresa Nucleo DF|03/06/13|NA|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1007|7347|Agente comercial en Scotwork Colombia|22/08/13|NA|TRUE|NA|NA|2014-01-28 03:52:24|2014-01-28 03:52:24
1008|7347|Jefe de Personal, Asesora y Directora Comercial  de la Gobernación de Antioquia|15/12/94|28/11/98|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1009|7347|Jefe División de Relaciones Industriales en EADE|04/05/00|05/04/01|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1010|7347|Jefe de Recursos Humanos Medellín,Colombiana Kimberly Colpapepel S.A.|08/04/01|22/12/02|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1011|7347|Asistente de Proyectos, en ISA Bolivia|27/09/04|15/03/05|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1012|7347|Gerente Liquidador, en Alianza Empresarial|15/06/05|26/11/06|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1013|7347|Asesoraen Departamento Nacional de Planeación|01/12/06|30/11/10|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1014|7347|Agente comercial en la Empresa Nucleo DF|03/06/13|NA|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1015|7347|Agente comercial en Scotwork Colombia|22/08/13|NA|TRUE|NA|NA|2014-01-28 03:59:54|2014-01-28 03:59:54
1016|8351|Gerencia Comercial|09/01/12|10/11/14|TRUE|NA|NA|2014-01-28 15:27:21|2014-01-28 15:27:21
1017|8351|Director Comercial|03/01/11|30/12/11|TRUE|NA|NA|2014-01-28 15:27:21|2014-01-28 15:27:21
1018|8351|Asesor comercial|14/01/08|30/12/10|TRUE|NA|NA|2014-01-28 15:27:21|2014-01-28 15:27:21
1019|7882|Personero delegado|16/07/90|16/07/96|TRUE|NA|NA|2014-01-29 03:46:23|2014-01-29 03:46:23
1020|7882|Director Nacional Fundación Foro Cívico|18/07/97|28/01/14|TRUE|NA|NA|2014-01-29 03:46:23|2014-01-29 03:46:23
1021|8099|Otros Servicios Catedrático universitario FOUNDATION OF THE AMERICAS|10/06/05|12/01/08|TRUE|NA|NA|2014-01-29 03:46:23|2014-01-29 15:06:03
1026|8059|Secretaria Ejecutiva en ONG de Derechos Humanos|10/03/00|10/03/10|TRUE|NA|NA|2014-01-30 15:11:40|2014-01-30 15:11:40
1027|8059|Docente catedrática en Universidad Tecnologica de Pereira|27/01/08|03/02/14|TRUE|NA|NA|2014-01-30 15:11:40|2014-01-30 15:11:40
1022|8099|Otros Servicios DEFENSORA DE DERECHOS HUMANOS FOUNDATION OF THE AMERICAS|10/06/05|29/01/14|TRUE|NA|NA|2014-01-29 15:26:23|2014-01-29 15:27:26
1023|7887|Presidente Confederacion Social Cristiana|07/06/07|29/01/14|TRUE|NA|NA|2014-01-29 19:31:50|2014-01-29 19:31:50
1024|7519|Asesor Negocios Forestales|30/07/08|09/03/14|TRUE|NA|NA|2014-01-29 20:27:11|2014-01-29 20:27:11
1025|7519|Subdirector General CORPOURABA|02/06/93|30/07/08|TRUE|NA|NA|2014-01-29 20:27:11|2014-01-29 20:27:11
1028|8112|Docente|01/12/69|01/01/94|TRUE|NA|NA|2014-01-30 15:56:58|2014-01-30 15:56:58
1031|8145|Asesor de Proyectos Metropolitanos|15/04/08|06/02/12|TRUE|NA|NA|2014-02-01 19:57:33|2014-02-01 19:57:33
1032|7367|Docente de cátedra de la universidad de Antioquia|14/07/10|14/12/12|TRUE|NA|NA|2014-02-03 16:21:13|2014-02-03 16:21:13
1033|8360|Asesor político de Michel Maya, concejal de Cali|NA|04/02/14|TRUE|NA|NA|2014-02-04 15:09:18|2014-02-04 15:09:18
1030|7356|Educacion y Conocimiento Fundador MAREA MAREA|NA|NA|TRUE|NA|NA|2014-01-30 22:26:48|2014-02-04 22:09:19
1239|731|Fiscal General de la Nación|NA|NA|TRUE|NA|NA|2014-04-23 11:01:33|2014-04-23 11:01:33
1034|8360|Co - Creador y Gerente del proyecto Chao Racismo y chaoracismo.com|NA|NA|TRUE|NA|NA|2014-02-04 15:09:18|2014-02-04 15:09:18
1035|8360|Escritor, investigador y analista político|NA|04/02/14|TRUE|NA|NA|2014-02-04 15:09:18|2014-02-04 15:09:18
1029|7356|Agricola Vocero Nacional Dignidad Cafetera Dignidad Cafetera|NA|NA|TRUE|NA|NA|2014-01-30 22:26:17|2014-02-04 22:09:19
1036|7356|Activista Social en Salud|NA|NA|TRUE|NA|NA|2014-02-04 22:04:58|2014-02-04 22:09:19
1037|8236|Superintendente delegado de la Superintendencia de Industria y Comercio|NA|NA|TRUE|NA|NA|2014-02-07 13:34:59|2014-02-07 13:34:59
1038|8236|Subdirector de Estupefacientes|NA|NA|TRUE|NA|NA|2014-02-07 13:34:59|2014-02-07 13:34:59
1041|7812|Presidente de la asociación de Médicos Generales|NA|NA|TRUE|NA|NA|2014-02-07 15:48:50|2014-02-07 15:48:50
1039|8233|Profesional Alta Consejería para la Reintegración|05/01/10|30/11/10|TRUE|NA|NA|2014-02-07 14:39:30|2014-02-07 18:10:50
1042|8233|Consultora Gestión Publica|05/12/10|30/07/12|TRUE|NA|NA|2014-02-07 18:10:50|2014-02-07 18:10:50
1043|8233|Profesional Agencia Colombiana para la Reintegración|01/08/12|30/11/12|TRUE|NA|NA|2014-02-07 18:10:50|2014-02-07 18:10:50
1044|8233|Consultora Conferenciasta Servicio al Ciudadano|02/12/12|01/06/13|TRUE|NA|NA|2014-02-07 18:10:50|2014-02-07 18:10:50
1045|8190|Empresaria: H&R Servicios Especializados|NA|NA|TRUE|NA|NA|2014-02-07 21:06:29|2014-02-07 21:06:29
1046|8190|Secretaria General del Consejo Municipal de Ibagué|NA|NA|TRUE|NA|NA|2014-02-07 21:06:29|2014-02-07 21:06:29
1047|8190|Profesional en Salud Ocupacional del Municipio de Ibagué, Secretaria de Salud Municipal|NA|NA|TRUE|NA|NA|2014-02-07 21:06:29|2014-02-07 21:06:29
1048|8190|Asistente de la Unidad de Trabajo Legislativo, Comisión 7ma. Senado de la República|NA|NA|TRUE|NA|NA|2014-02-07 21:06:29|2014-02-07 21:06:29
1049|7547|Asesor Jurídico|01/08/10|30/07/12|TRUE|NA|NA|2014-02-07 21:51:31|2014-02-07 22:02:38
1050|7721|Gerente - Trade and Marketing|15/07/03|30/12/10|TRUE|NA|NA|2014-02-09 05:08:50|2014-02-09 05:08:50
1051|7721|Director Ejecutivo - Intern Group|05/01/11|30/06/13|TRUE|NA|NA|2014-02-09 05:08:50|2014-02-09 05:08:50
1052|7527|Medico Veterinario y Cirujano- U de A|01/02/13|05/09/13|TRUE|NA|NA|2014-02-10 01:08:17|2014-02-10 01:08:17
1053|7527|Medio Veterinario y Cirujano - La Salle|01/01/10|30/12/11|TRUE|NA|NA|2014-02-10 01:08:17|2014-02-10 01:08:17
1054|7527|Medico Veterinario y Cirujano - U. CES|01/08/09|30/11/10|TRUE|NA|NA|2014-02-10 01:08:17|2014-02-10 01:08:17
1055|7527|Medico Veterinario y Cirujano - Fundación Bienestar Animal|01/02/05|30/09/13|TRUE|NA|NA|2014-02-10 01:08:17|2014-02-10 01:08:17
1056|7527|Medico Veterinario y Cirujano - Sociedad Protectora de Animales|03/02/97|30/09/03|TRUE|NA|NA|2014-02-10 01:08:17|2014-02-10 01:08:17
1057|7541|Facilitador Empresarial|15/02/10|17/12/10|TRUE|NA|NA|2014-02-10 01:30:20|2014-02-10 01:30:20
1058|7541|Practicante Mercadeo|24/01/11|24/07/11|TRUE|NA|NA|2014-02-10 01:30:20|2014-02-10 01:30:20
1059|7541|Instructor SENA|19/10/11|30/08/13|TRUE|NA|NA|2014-02-10 01:30:20|2014-02-10 01:30:20
1060|8355|Intendente de Casanare|NA|NA|TRUE|NA|NA|2014-02-10 16:07:30|2014-02-10 16:07:30
1061|8140|Directora ejecutiva de la Confederación Nacional de Mineros (Conalminercol)|NA|NA|TRUE|NA|NA|2014-02-10 17:06:47|2014-02-10 17:06:47
1062|7701|ASESOR DEL CONGRESO|02/08/06|19/07/10|TRUE|NA|NA|2014-02-10 22:50:56|2014-02-10 22:50:56
1040|7820|Secretaria de Educación del Atlántico|10/07/92|31/10/94|TRUE|NA|NA|2014-02-07 14:52:30|2014-02-11 02:14:55
1063|7820|Directora Regional Esap Atlántico|15/07/99|05/02/02|TRUE|NA|NA|2014-02-11 02:14:55|2014-02-11 02:14:55
1064|7820|Alcaldesa Local de Santa Fe Bogotá|05/08/05|19/04/08|TRUE|NA|NA|2014-02-11 02:14:55|2014-02-11 02:14:55
1065|8439|Director Aeronáutica Civil|NA|NA|TRUE|NA|NA|2014-02-11 14:52:08|2014-02-11 14:52:08
1066|7520|Ex Director de la Comisión de Regulación de Telecomunicaciones|NA|NA|TRUE|NA|NA|2014-02-11 14:55:42|2014-02-11 14:55:42
1067|7520|Ex Gerente de RTVC|NA|NA|TRUE|NA|NA|2014-02-11 14:55:42|2014-02-11 14:55:42
1068|7520|Fundador y Presidente de la Asociación Colombiana de Usuarios de Tecnologías ASONET|NA|NA|TRUE|NA|NA|2014-02-11 14:55:42|2014-02-11 14:55:42
1069|7520|Profesor Universitario|NA|NA|TRUE|NA|NA|2014-02-11 21:51:58|2014-02-11 21:51:58
1070|7520|Consultor de Derecho Minero y Nuevas Tecnologías de la Información y la Comunicación TIC|NA|NA|TRUE|NA|NA|2014-02-11 21:51:58|2014-02-11 21:51:58
1071|7717|Directora de la Organización Nacional de Mujeres Liberales|01/12/11|01/12/13|TRUE|NA|NA|2014-02-12 16:51:36|2014-02-12 16:51:36
1072|7338|Otros Servicios Relaciones Públicas ONG ORIGEN|NA|01/12/11|TRUE|NA|NA|2014-02-12 16:51:36|2014-02-12 17:35:13
1073|7338|Otros Servicios Asesora Gestión del Talento Humano y la Productividad Varias|01/02/07|03/06/13|TRUE|NA|NA|2014-02-12 17:41:26|2014-02-12 17:41:26
1074|7554|Directora Local de Recursos Humanos|NA|NA|TRUE|NA|NA|2014-02-13 13:25:26|2014-02-13 13:25:26
1075|7554|Directora Territorial de Proyectos|NA|NA|TRUE|NA|NA|2014-02-13 13:25:26|2014-02-13 13:25:26
1076|7554|Asesora en Extanjería - Hipana Legal S.L.|NA|NA|TRUE|NA|NA|2014-02-13 13:25:26|2014-02-13 13:25:26
1077|7554|Directora Nacional de Competitividad|NA|NA|TRUE|NA|NA|2014-02-13 13:25:26|2014-02-13 13:25:26
1078|7554|Portavoz Asociación Amigos MIRA|NA|NA|TRUE|NA|NA|2014-02-13 13:25:26|2014-02-13 13:25:26
1079|8510|Presidente Organización Nacional Indígena de Colombia ONIC|15/10/03|17/09/12|TRUE|NA|NA|2014-02-13 15:50:03|2014-02-13 15:50:03
1080|8510|Presidente Fondo para el Desarrollo de los Pueblos Indígenas de América Latina y el Caribe|NA|NA|TRUE|NA|NA|2014-02-13 15:50:03|2014-02-13 15:50:03
1081|8532|Asesor del Programa de Gobierno Colombia Nos Une|01/02/13|31/08/13|TRUE|NA|NA|2014-02-13 16:20:43|2014-02-13 16:20:43
1082|8223|Asesora del Viceministerio de Vivienda y Desarrollo Territorial|01/03/04|01/02/05|TRUE|NA|NA|2014-02-13 16:42:32|2014-02-13 16:42:32
1083|8223|Directora del Departamento Administrativo de Acción Comunal de Bogotá|01/01/98|08/01/00|TRUE|NA|NA|2014-02-13 16:42:32|2014-02-13 16:42:32
1084|8223|Alcaldes (e) localidad de Santa Fe|01/02/98|01/06/98|TRUE|NA|NA|2014-02-13 16:42:32|2014-02-13 16:42:32
1085|9202|Gerente Industria de Licores del Valle|NA|NA|TRUE|NA|NA|2014-02-13 16:46:28|2014-02-13 16:46:28
1086|8532|Asesor del Programa de Gobierno Colombia Nos Une|01/02/13|31/08/13|TRUE|NA|NA|2014-02-13 16:51:43|2014-02-13 16:51:43
1087|8532|Coordinador  de Proyectos en España|01/02/07|30/09/12|TRUE|NA|NA|2014-02-13 16:51:43|2014-02-13 16:51:43
1088|8532|Presidente y Fundador de ARCEX|10/02/10|13/02/14|TRUE|NA|NA|2014-02-13 16:51:43|2014-02-13 16:51:43
1089|8223|Asistente de la Dirección de Participación Ciudadana de la Contraloría Distrital de Bogotá|01/03/95|01/05/97|TRUE|NA|NA|2014-02-13 16:57:00|2014-02-13 16:57:00
1090|9249|Pastor del Centro de Alabanza Oasis|NA|NA|TRUE|NA|NA|2014-02-13 17:03:19|2014-02-13 17:03:19
1092|8473|Fundación Mariano Ospina P|01/06/97|01/01/02|TRUE|NA|NA|2014-02-13 21:11:01|2014-02-13 21:11:01
1093|8473|Asesor Consejería equidad de la Mujer|01/04/03|01/10/07|TRUE|NA|NA|2014-02-13 21:11:01|2014-02-13 21:11:01
1094|8473|Asesor Min Interior|01/10/07|01/04/09|TRUE|NA|NA|2014-02-13 21:11:01|2014-02-13 21:11:01
1095|8473|Consejera Presidencial|01/05/09|07/08/10|TRUE|NA|NA|2014-02-13 21:11:01|2014-02-13 21:11:01
1096|8473|Asesora Incoder|01/05/12|01/07/13|TRUE|NA|NA|2014-02-13 21:11:01|2014-02-13 21:11:01
1097|7329|Abogada|03/05/94|13/02/14|TRUE|NA|NA|2014-02-13 22:48:19|2014-02-13 22:48:19
1098|8280|Presentadora de Noticias Univisión|NA|NA|TRUE|NA|NA|2014-02-13 23:17:51|2014-02-13 23:17:51
1099|8280|Presentadora de Noticias Caracol|NA|NA|TRUE|NA|NA|2014-02-13 23:17:51|2014-02-13 23:17:51
1100|8280|Empresaria RM Corcho Comunicaciones|NA|NA|TRUE|NA|NA|2014-02-13 23:17:51|2014-02-13 23:17:51
1102|7629|Liquidadora – Representante Legal GAVEL LTDA|15/09/10|14/02/14|TRUE|NA|NA|2014-02-14 18:04:32|2014-02-14 18:04:32
1103|7629|Asesora externa UTL, JOSÉ DARIO SALAZAR|05/09/10|20/09/11|TRUE|NA|NA|2014-02-14 18:04:32|2014-02-14 18:04:32
1104|7629|Gerente - Representante Legal GAVEL LTDA|15/09/10|20/09/11|TRUE|NA|NA|2014-02-14 18:04:32|2014-02-14 18:04:32
1105|8120|Topografo|07/09/92|13/10/00|TRUE|NA|NA|2014-02-14 18:57:31|2014-02-14 18:57:31
1106|8120|Tecnologo en Obras Civiles|15/05/98|22/11/02|TRUE|NA|NA|2014-02-14 18:57:31|2014-02-14 18:57:31
1107|8522|DIRECTORA EJECUTIVA UNION DE COMERCIANTES UNDECO|10/01/89|14/02/14|TRUE|NA|NA|2014-02-14 19:23:06|2014-02-14 19:23:06
1108|9331|Secretario general del Partido Comunista|NA|NA|TRUE|NA|NA|2014-02-14 19:23:12|2014-02-14 19:23:12
1109|9365|Secretaria Nacional se Solidaridad y Derechos humanos de la Federación Nacional Sindical Unitaria Agropecuaria- FENSUAGRO|NA|NA|TRUE|NA|NA|2014-02-14 19:48:47|2014-02-14 19:48:47
1110|9307|Dirigente sindical de la CUT|NA|NA|TRUE|NA|NA|2014-02-14 20:07:54|2014-02-14 20:07:54
1111|9305|Personero de Bogotá|NA|NA|TRUE|NA|NA|2014-02-14 20:13:16|2014-02-14 20:13:16
1091|8732|Consultor del Banco Mundial para América Latina|10/06/02|10/06/03|TRUE|NA|NA|2014-02-13 20:54:55|2014-02-15 00:37:39
1101|8732|Director Fundaciòn ZIO AI|12/08/95|08/08/09|TRUE|NA|NA|2014-02-14 16:55:55|2014-02-15 00:37:39
1112|8732|Asesor de organizaciones indígenas|16/07/86|14/02/14|TRUE|NA|NA|2014-02-15 00:37:39|2014-02-15 00:37:39
1113|8732|Secretario General de la Organización Indígena Zonal del Putumayo OZIP|14/09/89|14/09/91|TRUE|NA|NA|2014-02-15 00:37:39|2014-02-15 00:37:39
1114|8732|Fiscal de la Organización Nacional Indígena de Colombia|21/10/91|21/06/92|TRUE|NA|NA|2014-02-15 00:37:39|2014-02-15 00:37:39
1115|8732|Asesor del Congresista Gabriel Muyui|20/07/92|20/07/93|TRUE|NA|NA|2014-02-15 00:37:39|2014-02-15 00:37:39
1116|1423|PROFESOR EMÉRITO UNIVERSIDAD NACIONAL DE COLOMBIA|NA|NA|TRUE|NA|NA|2014-02-16 00:08:55|2014-02-16 00:08:55
1117|8575|Asesor del Director del Protocolo - Ministerio de Relaciones Exteriores|11/04/11|12/12/11|TRUE|NA|NA|2014-02-16 01:05:23|2014-02-16 01:05:23
1118|8575|Secretario Privado del Presidente Ejecutivo - Cámara de Comercio de Cartagena|22/07/12|11/01/13|TRUE|NA|NA|2014-02-16 01:05:23|2014-02-16 01:05:23
1119|8575|Asesor del Director del Protocolo - Ministerio de Relaciones Exteriores|15/01/13|18/07/13|TRUE|NA|NA|2014-02-16 01:05:23|2014-02-16 01:05:23
1120|8575|Asesor de la Secretaria General - Ministerio de Relaciones Exteriores|27/07/13|27/11/13|TRUE|NA|NA|2014-02-16 01:05:23|2014-02-16 01:05:23
1121|7775|Tecnico urbano Planeacion Distrital Bogota|01/02/72|31/10/74|TRUE|NA|NA|2014-02-16 01:23:17|2014-02-16 01:23:17
1122|7775|Director Proyecto Usatama Bogota|10/03/75|22/12/77|TRUE|NA|NA|2014-02-16 01:23:17|2014-02-16 01:23:17
1123|7775|Asesor arquitectura y construccion Intercor|16/10/79|14/12/83|TRUE|NA|NA|2014-02-16 01:23:17|2014-02-16 01:23:17
1124|7753|director NotiCali|10/02/10|16/02/14|TRUE|NA|NA|2014-02-16 06:33:22|2014-02-16 06:33:22
1125|7753|director NotiCali|10/02/10|16/02/14|TRUE|NA|NA|2014-02-16 06:33:29|2014-02-16 06:33:29
1126|1446|Gerente comercial en empresas de plásticos|06/02/12|06/12/13|TRUE|NA|NA|2014-02-17 14:49:03|2014-02-17 14:49:03
1127|9302|Educadora Popular|03/02/12|01/06/14|TRUE|NA|NA|2014-02-17 15:48:19|2014-02-17 15:48:19
1128|9302|Investgadora|15/02/10|31/12/11|TRUE|NA|NA|2014-02-17 15:48:20|2014-02-17 15:48:20
1129|8470|CEO ALCANCE TALENTO LTD|10/01/07|NA|TRUE|NA|NA|2014-02-17 21:42:53|2014-02-17 21:42:53
1130|8470|DOCENTE POSTGR POLITECNICO GRANCOLOMBIANO|01/08/00|NA|TRUE|NA|NA|2014-02-17 21:42:53|2014-02-17 21:42:53
1131|8470|GERENTE PROYECTOS & TECNOLOGIA|10/08/92|16/01/00|TRUE|NA|NA|2014-02-17 21:42:53|2014-02-17 21:42:53
1132|7695|Asesora de campañas internacionales, Cristina Reyes a la Asamblea|01/01/13|31/03/14|TRUE|NA|NA|2014-02-17 22:20:44|2014-02-17 22:20:44
1133|7695|Asesora de Gerencia, Smart Projec Group|01/10/10|31/05/11|TRUE|NA|NA|2014-02-17 22:20:45|2014-02-17 22:20:45
1134|7695|Candidatuta al Parlamento Andino|01/10/08|30/03/09|TRUE|NA|NA|2014-02-17 22:20:45|2014-02-17 22:20:45
1135|1865|Directora, Acción Social Integral|20/03/09|30/12/12|TRUE|NA|NA|2014-02-17 23:21:04|2014-02-17 23:21:04
1136|1865|Directora Recursos Humanos, Concorcio homeopático|05/02/99|20/02/09|TRUE|NA|NA|2014-02-17 23:21:04|2014-02-17 23:21:04
1137|7785|Fundación Juliana|10/11/99|17/02/14|TRUE|NA|NA|2014-02-18 00:34:28|2014-02-18 00:34:28
1138|7359|Subdirector Académico Unisangil|16/07/99|17/01/14|TRUE|NA|NA|2014-02-18 02:13:11|2014-02-18 02:13:11
1139|7359|Comerciante|02/01/98|15/07/99|TRUE|NA|NA|2014-02-18 02:13:11|2014-02-18 02:13:11
1140|7359|Asesor Gobernación de Casanare|16/07/96|30/03/98|TRUE|NA|NA|2014-02-18 02:13:11|2014-02-18 02:13:11
1141|7359|Profesional Especializado INURBE|16/09/80|15/07/96|TRUE|NA|NA|2014-02-18 02:13:11|2014-02-18 02:13:11
1142|7622|Contralor Delegado CGR|03/10/12|07/03/13|TRUE|NA|NA|2014-02-18 12:00:58|2014-02-18 12:00:58
1143|7622|Subsecretario Hábitat|04/11/09|08/10/10|TRUE|NA|NA|2014-02-18 12:00:58|2014-02-18 12:00:58
1144|7622|Director General Caprecom|21/10/01|25/07/02|TRUE|NA|NA|2014-02-18 12:00:58|2014-02-18 12:00:58
1145|8241|ASESOR JURIDICO|10/02/13|10/12/13|TRUE|NA|NA|2014-02-18 16:46:27|2014-02-18 16:46:27
1146|8241|DOCENTE ECSAN|15/01/12|28/12/12|TRUE|NA|NA|2014-02-18 16:46:27|2014-02-18 16:46:27
1147|8241|DOCENTE UGC|15/01/11|15/12/11|TRUE|NA|NA|2014-02-18 16:46:27|2014-02-18 16:46:27
1148|8241|FUNCIONARIO RAMA JUDICIAL|15/01/09|15/01/11|TRUE|NA|NA|2014-02-18 16:46:27|2014-02-18 16:46:27
1149|2233|Gerente Instituto para el Desarrollo de Antioquia IDEA|01/01/02|01/10/06|TRUE|NA|NA|2014-02-18 17:59:51|2014-02-18 17:59:51
1150|2233|Gerente Instituto para el Desarrollo de Antioquia IDEA|01/01/01|31/03/02|TRUE|NA|NA|2014-02-18 17:59:51|2014-02-18 17:59:51
1151|2233|Subgerente Financiero Empresa Antioqueña de Energía|01/01/95|31/12/97|TRUE|NA|NA|2014-02-18 18:04:21|2014-02-18 18:04:21
1152|9160|ASESOR UEL|18/02/05|31/12/06|TRUE|NA|NA|2014-02-18 22:11:00|2014-02-18 22:11:00
1153|9160|COORDINADOR PROYECTOS|07/01/07|10/01/07|TRUE|NA|NA|2014-02-18 22:11:00|2014-02-18 22:11:00
1154|9160|INTERVENTOR|06/01/08|06/01/09|TRUE|NA|NA|2014-02-18 22:11:00|2014-02-18 22:11:00
1155|7739|Abogado asesor victimas relleno sanitario Dona Juana|01/12/12|18/02/14|TRUE|NA|NA|2014-02-19 00:39:50|2014-02-19 00:39:50
1156|2353|DIRECTOR EJECUTIVO FUNDACION SOLDADOS HEROES|17/02/14|NA|TRUE|NA|NA|2014-02-19 02:14:56|2014-02-19 02:14:56
1157|2353|DIRECTOR EJECUTIVO , FUNDACION SOLDYER|18/02/14|10/02/14|TRUE|NA|NA|2014-02-19 02:14:56|2014-02-19 02:14:56
1158|8610|Secretaria de Gobierno y Conviencia Ciudadana de Neiva|NA|NA|TRUE|NA|NA|2014-02-19 02:50:19|2014-02-19 13:30:35
1159|8610|Auditora de Calidad –PAMEC- en el Huila|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1160|8610|Vigilancia y Control de las EPS del régimen subsidiado en el Huila|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1161|8610|Profesional de Calidad de Saludcoop regional Huila y Caquetá|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1162|8610|Interventora de la población vinculada en el municipio de Acevedo|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1163|8610|Asesora Cultural de la Asamblea Departamental del Huila|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
